paymentId,amount,payment_method_type,payment_method,Stripe_VISA_outcome,Stripe_MASTERCARD_outcome,Adyen_VISA_outcome,Adyen_MASTERCARD_outcome,Adyen_ACCEL_outcome,Adyen_STAR_outcome
PAY_1760533744626,793.81,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533744628,85.74,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533744629,650.15,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744630,780.71,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744632,643.5,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533744633,843.57,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744634,233.38,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744636,351.52,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744637,119.29,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744638,629.67,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744640,564.23,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744641,364.45,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744642,410.19,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,fail,success,success,fail,success
PAY_1760533744643,32.84,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744645,563.38,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744646,511.84,['CARD'],['VISA'],success,success,fail,success,success,success
PAY_1760533744647,877.19,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744649,790.35,['CARD'],['VISA'],success,success,fail,success,success,success
PAY_1760533744650,736.54,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744651,725.12,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744653,199.13,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533744654,569.43,['CARD'],['MASTERCARD'],success,success,success,success,fail,fail
PAY_1760533744655,327.94,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744657,33.2,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744658,775.72,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533744659,706.01,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744660,74.5,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744662,391.0,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744663,345.09,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744664,811.07,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744666,133.58,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744667,183.26,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533744668,145.75,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744670,788.46,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744671,286.89,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744672,904.02,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744674,642.49,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744675,986.44,['CARD'],['MASTERCARD'],success,fail,fail,success,success,success
PAY_1760533744676,502.9,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744678,936.9,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744679,535.16,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744680,608.52,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744682,419.13,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744683,992.38,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744684,888.94,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744685,559.13,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744687,554.29,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744688,843.36,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744689,986.0,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533744691,113.34,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533744692,859.59,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744693,413.84,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744695,965.32,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744696,725.92,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533744697,689.31,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744699,461.01,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744700,564.82,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744701,449.83,['CARD'],['MASTERCARD'],success,success,success,success,fail,success
PAY_1760533744703,973.11,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744704,678.84,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744705,989.58,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744707,45.36,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744708,310.49,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744709,428.39,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744711,434.58,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744712,153.23,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744714,316.07,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744715,49.09,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744716,762.64,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744717,321.42,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744719,558.51,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744720,583.48,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744721,301.71,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744723,871.61,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744724,630.9,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744725,919.03,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744727,518.24,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744728,166.24,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744729,952.11,['CARD'],['VISA'],success,success,fail,success,success,success
PAY_1760533744731,951.74,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744732,353.12,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744734,786.77,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744735,706.91,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744736,877.64,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744738,571.56,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744739,742.84,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744740,437.73,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744742,664.46,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744743,689.46,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744745,963.69,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533744746,730.26,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744747,739.0,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744749,471.22,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744750,982.57,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744751,428.01,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,success,success,success,success,success
PAY_1760533744753,198.26,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533744754,592.14,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1760533744755,438.93,['CARD'],['VISA'],fail,success,success,success,success,success
PAY_1760533744757,408.97,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744758,157.31,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744759,93.36,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744761,880.65,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744762,808.1,['CARD'],['VISA'],fail,success,fail,success,success,success
PAY_1760533744763,707.04,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744765,746.92,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533744766,370.37,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744768,347.84,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,fail
PAY_1760533744769,247.48,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744770,983.52,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,fail,success,success,success,success
PAY_1760533744772,543.95,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744773,228.8,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744774,722.56,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744776,676.69,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744777,978.39,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744778,527.47,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744780,190.4,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744781,968.96,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744782,291.12,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744784,340.44,['CARD'],['MASTERCARD'],success,fail,success,success,success,success
PAY_1760533744785,698.62,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744786,232.7,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533744788,622.86,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744789,418.43,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744790,327.13,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744792,254.31,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533744793,43.09,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744794,151.05,['CARD'],['MASTERCARD'],success,success,success,success,fail,success
PAY_1760533744796,853.1,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744797,29.61,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744798,469.53,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744800,82.95,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744801,127.99,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533744802,776.81,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533744804,301.34,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533744805,912.22,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744806,844.99,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744808,72.87,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533744809,330.43,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744810,454.4,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533744812,415.86,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744813,927.38,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744815,415.68,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744816,168.89,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744817,799.16,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744819,492.08,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744820,153.35,['CARD'],['VISA'],success,fail,success,success,success,success
PAY_1760533744821,419.1,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744823,977.24,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744824,302.86,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744825,873.33,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744827,832.99,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744828,775.87,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744830,969.21,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533744831,439.12,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744832,848.93,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744834,389.9,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533744835,432.32,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744836,41.13,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744838,583.59,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744839,770.37,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744840,478.81,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744842,176.22,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744843,158.87,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744844,988.97,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744846,150.41,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744847,561.44,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744848,227.4,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533744850,837.16,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744851,21.84,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744853,768.78,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744854,118.78,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744855,411.99,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744857,818.51,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744858,846.14,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744860,954.05,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744861,289.03,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744862,889.28,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744864,576.39,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533744865,660.49,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744866,651.51,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744868,828.86,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744869,237.84,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744870,455.1,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744872,316.17,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1760533744873,956.09,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744874,873.6,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744876,340.16,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744877,973.28,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744879,76.29,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,success,success,success,success,success
PAY_1760533744880,37.77,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533744881,401.66,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744883,757.21,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744884,677.7,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744885,131.29,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744887,413.43,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744888,741.11,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744889,702.78,['CARD'],['MASTERCARD'],success,success,success,success,fail,success
PAY_1760533744891,242.98,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744892,837.63,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744893,151.22,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744895,95.71,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744896,407.49,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744897,788.87,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,success,success,success,success,success
PAY_1760533744899,747.76,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744901,637.49,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744902,522.44,['CARD'],['MASTERCARD'],success,success,success,success,fail,success
PAY_1760533744903,5.27,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533744905,815.72,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533744906,133.32,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744907,697.21,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744909,534.97,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744910,30.22,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533744911,63.97,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744912,85.5,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744914,487.0,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533744915,186.81,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744917,63.94,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744918,732.24,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533744919,620.07,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533744921,60.38,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533744922,164.12,['CARD'],['VISA'],success,success,fail,success,success,success
PAY_1760533744923,26.72,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744925,290.58,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533744926,277.99,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
