paymentId,amount,payment_method_type,payment_method,Stripe_VISA_outcome,Stripe_MASTERCARD_outcome,Adyen_VISA_outcome,Adyen_MASTERCARD_outcome,Adyen_ACCEL_outcome,Adyen_STAR_outcome,Checkout_VISA_outcome,Checkout_MASTERCARD_outcome,Checkout_ACCEL_outcome,Checkout_STAR_outcome
PAY_1761208721370,231.42,['CARD'],['MASTERCARD'],success,success,success,success,success,fail,fail,success,success,success
PAY_1761208721372,255.1,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721373,663.64,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721374,940.11,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success,fail,fail,success,success
PAY_1761208721376,627.25,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721377,570.15,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721378,24.12,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721379,491.95,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721381,189.08,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721382,269.35,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,fail,success,success
PAY_1761208721383,305.97,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721385,150.82,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721386,23.64,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721387,877.6,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721389,340.03,['CARD'],['MASTERCARD'],success,success,success,success,success,success,fail,success,success,success
PAY_1761208721390,957.27,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,success,success,success
PAY_1761208721391,34.02,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721393,763.63,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721394,690.35,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721396,146.49,['CARD'],['MASTERCARD'],success,success,success,success,fail,success,success,success,fail,success
PAY_1761208721397,818.45,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721398,557.97,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721400,136.04,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721401,17.21,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721402,107.92,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721404,611.99,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721405,456.22,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208721406,10.93,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721408,650.79,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail,success,success,success,success
PAY_1761208721409,878.09,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,success,success,success,success,success,success,success,success,success
PAY_1761208721410,321.98,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721412,673.58,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721413,851.85,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721414,18.37,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721416,883.45,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721417,825.33,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721418,207.97,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721420,476.87,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721421,383.06,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success,success,success,success,success
PAY_1761208721422,723.61,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208721424,459.76,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,fail,success,success,success,success,success,fail,success,success
PAY_1761208721425,740.31,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721427,418.91,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721428,308.1,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721430,311.6,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721431,553.21,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail,success,fail,success,success
PAY_1761208721432,123.87,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721434,535.27,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721435,349.03,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,success,success,success
PAY_1761208721436,772.71,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721438,233.26,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,success,success,success
PAY_1761208721439,51.83,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721441,583.39,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721442,895.81,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721443,317.85,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721445,752.21,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721446,83.91,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721447,928.03,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721449,381.88,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721450,901.67,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,fail,success,success,success,success
PAY_1761208721452,339.85,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721453,156.66,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success,success,success,success,success
PAY_1761208721454,841.72,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721456,579.73,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721457,481.68,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,success,success,success
PAY_1761208721459,180.49,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721460,393.25,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721461,828.28,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721463,861.98,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721464,441.65,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail,success,success,success,success
PAY_1761208721465,265.4,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,success
PAY_1761208721467,685.19,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success,success,success,success,success
PAY_1761208721468,19.45,['CARD'],['VISA'],success,success,success,fail,success,success,success,success,success,success
PAY_1761208721469,15.64,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,success,success,success
PAY_1761208721471,716.0,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721472,635.6,['CARD'],['MASTERCARD'],success,success,success,success,success,fail,success,fail,success,success
PAY_1761208721473,924.16,['CARD'],['MASTERCARD'],success,success,success,success,success,success,fail,success,success,success
PAY_1761208721475,730.83,['CARD'],['VISA'],success,success,success,success,success,success,success,success,fail,success
PAY_1761208721476,927.04,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721477,963.74,['CARD'],['MASTERCARD'],success,fail,success,success,success,success,fail,success,success,success
PAY_1761208721479,331.95,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208721480,390.95,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721482,619.52,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721483,395.12,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success,success,success,success,success
PAY_1761208721484,250.07,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721486,900.44,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721487,824.51,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721488,998.99,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,success,success,fail
PAY_1761208721490,523.85,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721491,513.06,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,success,success,success
PAY_1761208721493,535.02,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721494,821.35,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721495,63.08,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721497,796.09,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721498,711.76,['CARD'],['VISA'],success,success,success,success,success,success,fail,success,success,success
PAY_1761208721499,727.19,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721501,398.7,['CARD'],['VISA'],success,success,success,success,success,success,success,fail,success,success
PAY_1761208721502,60.89,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721504,22.69,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721505,294.86,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721506,205.92,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721508,300.96,['CARD'],['VISA'],success,success,success,success,success,success,success,fail,success,success
PAY_1761208721509,222.42,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721511,305.83,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,fail
PAY_1761208721512,29.01,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721513,408.77,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721515,609.56,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721516,324.34,['CARD'],['VISA'],success,success,success,success,success,success,success,fail,success,success
PAY_1761208721517,284.25,['CARD'],['MASTERCARD'],success,success,fail,success,success,success,success,success,success,success
PAY_1761208721519,967.65,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721520,651.86,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721521,306.58,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,success
PAY_1761208721523,75.38,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,success
PAY_1761208721524,882.06,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721526,972.12,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721527,61.76,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721528,440.43,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,fail
PAY_1761208721530,385.53,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721532,747.86,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail,success,success,success,success
PAY_1761208721533,520.94,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721534,694.14,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721536,860.83,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721537,229.55,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721539,796.07,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721540,173.11,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208721541,511.14,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721542,208.2,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721544,74.64,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721545,674.05,['CARD'],['VISA'],success,success,success,success,success,fail,success,success,success,success
PAY_1761208721547,512.22,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,fail,success
PAY_1761208721548,295.14,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208721549,293.4,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,success
PAY_1761208721551,666.63,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721552,543.34,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721554,503.11,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721555,647.72,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,success,success,success
PAY_1761208721557,573.27,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721558,242.7,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success,success,success,success,success
PAY_1761208721559,754.96,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,success,success,success
PAY_1761208721561,421.48,['CARD'],['VISA'],success,success,success,success,success,success,fail,success,success,success
PAY_1761208721562,784.98,['CARD'],['VISA'],success,success,success,success,success,success,success,success,fail,success
PAY_1761208721564,189.76,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721565,231.27,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721566,631.91,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208721568,411.24,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721569,995.95,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721571,609.58,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721572,597.39,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721573,974.37,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,success
PAY_1761208721575,599.84,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721576,414.87,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721578,900.95,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721579,73.63,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208721580,138.89,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721582,997.1,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721583,52.11,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208721584,156.99,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721586,719.49,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721587,41.88,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721589,171.01,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721590,26.5,['CARD'],['VISA'],success,success,success,success,success,success,success,fail,success,success
PAY_1761208721591,290.04,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721593,115.27,['CARD'],['VISA'],success,success,fail,success,success,success,success,success,success,success
PAY_1761208721594,552.7,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,fail
PAY_1761208721596,178.34,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721597,137.9,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721598,611.28,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721600,969.72,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,fail
PAY_1761208721601,850.13,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721603,231.45,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721604,649.29,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721605,567.08,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721607,501.28,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208721608,249.75,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721609,212.59,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721611,547.95,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721612,511.01,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success,success,success,success,success
PAY_1761208721614,506.5,['CARD'],['VISA'],success,success,success,success,fail,success,success,success,success,success
PAY_1761208721615,673.21,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721616,556.89,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,success,success,fail
PAY_1761208721618,851.57,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail,success,success,success,success
PAY_1761208721619,918.21,['CARD'],['VISA'],success,success,success,success,success,success,fail,success,fail,success
PAY_1761208721620,496.47,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,success,success,success
PAY_1761208721622,279.06,['CARD'],['VISA'],success,success,success,success,success,success,success,success,fail,success
PAY_1761208721623,649.01,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,fail
PAY_1761208721625,257.22,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721626,271.93,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721627,334.37,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721629,21.57,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721630,224.06,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721631,119.99,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721633,62.07,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721634,738.45,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721636,33.96,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success,success,success,success,success
PAY_1761208721637,71.79,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,fail
PAY_1761208721638,103.2,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721640,493.94,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721641,197.31,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,fail,success,success
PAY_1761208721642,24.31,['CARD'],['VISA'],success,success,success,success,success,success,success,fail,success,success
PAY_1761208721644,348.11,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721645,612.82,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721647,88.75,['CARD'],['VISA'],success,success,success,success,success,success,success,fail,success,success
PAY_1761208721648,966.55,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721649,445.2,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,success,success,success,success,success,success,success,success,success
PAY_1761208721651,582.35,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721652,795.66,['CARD'],['VISA'],success,success,success,success,success,success,success,success,fail,success
PAY_1761208721653,536.68,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721655,365.58,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721656,497.8,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721658,51.2,['CARD'],['VISA'],success,success,success,success,success,success,fail,success,success,success
PAY_1761208721659,554.03,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721660,352.88,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721662,503.87,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721663,357.03,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208721664,449.39,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721666,675.07,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721667,210.26,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721669,751.52,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721670,210.92,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,fail
PAY_1761208721671,847.98,['CARD'],['VISA'],success,success,success,success,success,success,fail,success,success,success
PAY_1761208721673,515.88,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721674,875.52,['CARD'],['VISA'],success,success,success,success,success,success,success,fail,success,success
PAY_1761208721675,152.45,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721677,700.81,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721678,254.73,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,success,success,success,success,success,success,success,success,success
PAY_1761208721680,31.35,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721681,877.23,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208721682,555.02,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208721684,45.3,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,success,success,success
PAY_1761208721685,96.26,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
