paymentId,amount,payment_method_type,payment_method,Stripe_VISA_outcome,Stripe_MASTERCARD_outcome,Adyen_VISA_outcome,Adyen_MASTERCARD_outcome,Adyen_ACCEL_outcome,Adyen_STAR_outcome,Checkout_VISA_outcome,Checkout_MASTERCARD_outcome,Checkout_ACCEL_outcome,Checkout_STAR_outcome
PAY_1761195965862,851.67,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,fail,success,fail
PAY_1761195965863,897.78,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,fail
PAY_1761195965864,744.88,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,success,success,success
PAY_1761195965865,141.05,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail,success,success,success,success
PAY_1761195965867,22.4,['CARD'],['MASTERCARD'],success,success,success,success,fail,success,fail,success,success,success
PAY_1761195965868,556.07,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,fail,success
PAY_1761195965869,401.11,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,success,success,success
PAY_1761195965871,630.28,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,fail,success,fail
PAY_1761195965872,586.86,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761195965873,656.17,['CARD'],['VISA'],success,success,success,fail,success,success,success,success,success,success
PAY_1761195965874,121.7,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success,success,success,success,success
PAY_1761195965876,41.75,['CARD'],['MASTERCARD'],success,success,success,fail,success,success,success,success,success,success
PAY_1761195965877,175.44,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195965878,272.23,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,fail,success,success
PAY_1761195965880,144.86,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,fail,success,success
PAY_1761195965881,320.72,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success,success,success,success,success
PAY_1761195965882,85.31,['CARD'],['VISA'],success,success,fail,success,success,success,success,success,success,success
PAY_1761195965883,39.15,['CARD'],['VISA'],success,success,success,success,success,success,success,success,fail,fail
PAY_1761195965885,169.53,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success,fail,success,fail,success
PAY_1761195965886,547.38,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail,success,success,success,success
PAY_1761195965887,435.19,['CARD'],['VISA'],success,success,success,success,success,fail,success,success,success,success
PAY_1761195965889,239.42,['CARD'],['VISA'],success,success,success,success,success,success,success,success,fail,success
PAY_1761195965890,737.25,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195965891,140.29,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,fail,success,fail
PAY_1761195965893,880.36,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,fail
PAY_1761195965894,828.93,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success,fail,fail,fail,success
PAY_1761195965895,928.04,['CARD'],['VISA'],success,success,success,success,success,fail,fail,success,success,fail
PAY_1761195965896,507.0,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195965898,688.33,['CARD'],['VISA'],success,success,fail,success,success,success,success,success,success,success
PAY_1761195965899,112.2,['CARD'],['VISA'],success,success,success,success,success,success,success,success,fail,success
PAY_1761195965900,336.25,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,success
PAY_1761195965902,518.59,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,fail
PAY_1761195965903,788.42,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195965904,909.16,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195965905,798.16,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,fail,success,success
PAY_1761195965907,583.49,['CARD'],['MASTERCARD'],success,success,success,fail,success,success,success,success,success,success
PAY_1761195965908,968.28,['CARD'],['MASTERCARD'],success,success,success,success,success,success,fail,success,success,success
PAY_1761195965909,390.25,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,success
PAY_1761195965911,717.51,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,fail,success,fail
PAY_1761195965912,37.55,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195965913,557.74,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761195965914,248.69,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195965916,360.25,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success,success,fail,success,success
PAY_1761195965917,146.34,['CARD'],['VISA'],success,success,success,success,success,success,success,success,fail,success
PAY_1761195965918,792.33,['CARD'],['MASTERCARD'],success,success,success,success,success,success,fail,success,success,success
PAY_1761195965920,905.8,['CARD'],['MASTERCARD'],success,success,fail,success,success,success,success,success,success,success
PAY_1761195965921,197.94,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,fail,success,success
PAY_1761195965922,876.51,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail,success,success,success,fail
PAY_1761195965923,794.27,['CARD'],['VISA'],success,success,success,success,success,success,fail,success,success,success
PAY_1761195965925,668.39,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195965926,740.99,['CARD'],['MASTERCARD'],fail,success,success,success,fail,success,success,fail,success,success
PAY_1761195965927,504.54,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success,success,success,success,success
PAY_1761195965929,520.75,['CARD'],['VISA'],success,success,success,success,success,success,fail,fail,success,fail
PAY_1761195965930,704.93,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,fail,success,fail
PAY_1761195965931,808.63,['CARD'],['MASTERCARD'],success,success,success,success,success,fail,success,success,success,success
PAY_1761195965933,31.69,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success,success,success,success,fail
PAY_1761195965934,250.85,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,fail,success,fail
PAY_1761195965935,872.53,['CARD'],['MASTERCARD'],success,fail,fail,success,success,success,fail,success,success,success
PAY_1761195965936,734.5,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,fail,fail,success,success,fail,success,success
PAY_1761195965938,115.98,['CARD'],['VISA'],success,success,success,fail,fail,success,fail,success,success,success
PAY_1761195965939,378.93,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195965940,767.9,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195965942,602.38,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success,success,success,success,success
PAY_1761195965943,392.19,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195965944,293.0,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,fail,fail,success
PAY_1761195965945,286.88,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195965947,806.92,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,fail
PAY_1761195965948,687.96,['CARD'],['VISA'],success,success,fail,success,fail,success,fail,success,success,fail
PAY_1761195965950,185.01,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success,success,success,success,success
PAY_1761195965951,152.99,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,fail
PAY_1761195965952,261.9,['CARD'],['MASTERCARD'],fail,success,success,fail,success,success,success,success,success,success
PAY_1761195965953,290.56,['CARD'],['MASTERCARD'],success,success,success,success,success,fail,success,success,fail,success
PAY_1761195965955,448.94,['CARD'],['MASTERCARD'],success,success,fail,fail,fail,success,success,success,success,success
PAY_1761195965956,695.03,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195965957,870.5,['CARD'],['VISA'],success,success,success,success,success,success,success,fail,success,success
PAY_1761195965959,354.32,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success,success,success,success,success
PAY_1761195965960,462.1,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,fail
PAY_1761195965961,655.92,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195965963,567.69,['CARD'],['MASTERCARD'],success,success,success,success,success,success,fail,success,fail,success
PAY_1761195965964,821.45,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail,success,success,fail,success
PAY_1761195965965,280.89,['CARD'],['VISA'],success,success,success,success,success,success,success,fail,success,fail
PAY_1761195965966,212.9,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195965968,408.16,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195965969,152.31,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,fail,success
PAY_1761195965970,90.36,['CARD'],['VISA'],success,success,success,success,success,success,success,fail,success,success
PAY_1761195965971,890.71,['CARD'],['MASTERCARD'],fail,success,success,success,success,success,success,success,success,success
PAY_1761195965973,647.13,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,fail,fail,success,success,success,success
PAY_1761195965974,659.82,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195965975,909.02,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,fail,success,success
PAY_1761195965977,264.68,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,fail,fail,fail
PAY_1761195965978,210.4,['CARD'],['VISA'],success,success,success,success,success,fail,fail,success,success,success
PAY_1761195965979,426.35,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195965980,541.9,['CARD'],['MASTERCARD'],success,success,fail,success,fail,success,success,fail,success,success
PAY_1761195965982,199.79,['CARD'],['VISA'],success,success,success,success,success,success,success,fail,success,success
PAY_1761195965983,212.34,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195965984,300.94,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195965986,296.68,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,fail,fail,fail
PAY_1761195965987,421.37,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,fail
PAY_1761195965988,636.63,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195965989,751.43,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,success
PAY_1761195965991,519.57,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195965992,289.62,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,fail,success
PAY_1761195965993,8.47,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,fail,success,fail
PAY_1761195965994,88.34,['CARD'],['MASTERCARD'],fail,success,fail,success,success,success,success,success,success,success
PAY_1761195965996,478.37,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195965997,56.89,['CARD'],['MASTERCARD'],success,success,success,success,success,success,fail,success,success,success
PAY_1761195965998,681.74,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761195966000,423.43,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195966001,982.54,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195966002,702.58,['CARD'],['MASTERCARD'],success,success,success,success,fail,success,fail,success,success,fail
PAY_1761195966003,93.36,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,fail,fail
PAY_1761195966005,742.13,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,success,fail,success
PAY_1761195966006,14.56,['CARD'],['MASTERCARD'],success,success,success,success,success,fail,success,success,success,success
PAY_1761195966007,86.19,['CARD'],['VISA'],success,success,success,success,success,success,success,success,fail,success
PAY_1761195966008,349.2,['CARD'],['MASTERCARD'],success,success,success,success,fail,success,success,success,success,fail
PAY_1761195966010,836.35,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,fail,success,success
PAY_1761195966011,183.27,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195966012,341.68,['CARD'],['MASTERCARD'],success,success,success,success,success,fail,fail,fail,success,success
PAY_1761195966014,892.2,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195966015,287.32,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,fail,success,fail,success,fail
PAY_1761195966016,514.11,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,fail,success
PAY_1761195966017,72.35,['CARD'],['VISA'],success,success,success,success,success,fail,success,success,success,fail
PAY_1761195966019,480.71,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success,success,success,success,success
PAY_1761195966020,517.26,['CARD'],['VISA'],success,success,success,success,success,success,success,fail,success,success
PAY_1761195966021,136.14,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195966022,398.02,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,success,success,success
PAY_1761195966024,270.64,['CARD'],['VISA'],success,success,success,success,success,success,success,success,fail,success
PAY_1761195966025,447.65,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195966026,574.3,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail,success,success,success,success
PAY_1761195966028,485.76,['CARD'],['VISA'],success,success,success,success,fail,success,success,success,success,success
PAY_1761195966029,391.19,['CARD'],['VISA'],success,success,success,success,fail,success,success,success,fail,success
PAY_1761195966030,837.36,['CARD'],['VISA'],success,success,success,success,success,fail,fail,fail,success,fail
PAY_1761195966032,321.18,['CARD'],['MASTERCARD'],success,fail,fail,success,success,success,success,success,fail,success
PAY_1761195966033,134.86,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,success,success,success
PAY_1761195966034,701.12,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195966035,724.78,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195966037,639.57,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195966038,608.32,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195966039,69.09,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195966041,969.78,['CARD'],['MASTERCARD'],success,success,success,success,success,success,fail,success,success,success
PAY_1761195966042,693.98,['CARD'],['MASTERCARD'],success,success,success,success,success,success,fail,fail,success,success
PAY_1761195966043,105.44,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195966044,852.03,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,success,fail,success,success,success,success,success,success,success
PAY_1761195966046,412.64,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,success,success,success,success,fail,fail,success,fail,success
PAY_1761195966047,504.82,['CARD'],['VISA'],success,success,success,success,success,success,success,success,fail,fail
PAY_1761195966048,41.95,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,success
PAY_1761195966050,294.9,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail,fail,success,success,fail
PAY_1761195966051,670.69,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195966052,462.16,['CARD'],['MASTERCARD'],success,success,success,success,success,success,fail,success,fail,success
PAY_1761195966054,510.73,['CARD'],['VISA'],success,success,success,success,fail,success,success,fail,success,success
PAY_1761195966055,522.71,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,success,success,success
PAY_1761195966056,729.85,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195966057,937.44,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195966059,740.86,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195966060,529.78,['CARD'],['VISA'],success,success,success,success,success,success,fail,success,success,success
PAY_1761195966061,433.65,['CARD'],['MASTERCARD'],success,success,success,fail,success,success,success,success,success,success
PAY_1761195966063,130.01,['CARD'],['MASTERCARD'],success,success,success,success,success,success,fail,success,success,success
PAY_1761195966064,15.31,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195966065,863.71,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,success
PAY_1761195966066,648.99,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success,success,success,success,success
PAY_1761195966068,507.65,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,success
PAY_1761195966069,70.18,['CARD'],['VISA'],success,success,success,success,fail,success,success,fail,success,success
PAY_1761195966070,25.66,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,success,fail,success
PAY_1761195966072,72.97,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195966073,749.84,['CARD'],['MASTERCARD'],success,success,fail,success,success,success,success,success,fail,success
PAY_1761195966074,31.55,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195966076,107.88,['CARD'],['MASTERCARD'],success,success,success,success,fail,success,success,success,success,success
PAY_1761195966077,421.98,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,success
PAY_1761195966078,161.96,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195966079,808.5,['CARD'],['MASTERCARD'],success,success,success,fail,success,success,success,fail,success,success
PAY_1761195966081,789.03,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,fail,success,success
PAY_1761195966082,727.18,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195966083,415.72,['CARD'],['MASTERCARD'],success,success,fail,success,success,success,success,success,success,success
PAY_1761195966085,594.66,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195966086,687.52,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,success,success,success
