paymentId,amount,payment_method_type,payment_method,Stripe_VISA_outcome,Stripe_MASTERCARD_outcome,Adyen_VISA_outcome,Adyen_MASTERCARD_outcome,Adyen_ACCEL_outcome,Adyen_STAR_outcome
PAY_1761208697354,992.66,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697356,809.34,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,success,success,success,success,success
PAY_1761208697357,491.72,['CARD'],['VISA'],fail,success,success,success,success,success
PAY_1761208697358,277.42,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1761208697360,12.43,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697361,617.14,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697362,881.58,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697363,26.75,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697365,397.61,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697366,11.83,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697367,162.63,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697369,354.11,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,fail,success,success,success,success
PAY_1761208697370,858.34,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697371,198.7,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697373,85.45,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697374,33.83,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697375,649.65,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697377,112.98,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697378,298.61,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697379,446.0,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697381,463.19,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697382,906.45,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697383,209.78,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1761208697385,104.08,['CARD'],['VISA'],success,success,fail,success,success,success
PAY_1761208697386,869.93,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,success,success,success,success,success
PAY_1761208697387,611.95,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697389,570.49,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697390,81.26,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697391,877.15,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1761208697392,969.91,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1761208697394,787.76,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697395,437.79,['CARD'],['MASTERCARD'],fail,success,success,success,success,success
PAY_1761208697396,395.95,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,fail
PAY_1761208697398,135.32,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1761208697399,659.45,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1761208697400,158.01,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697402,922.76,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697403,692.08,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697404,619.49,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697406,43.31,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697407,804.93,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697408,216.81,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697410,432.49,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697411,983.35,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697412,904.9,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697414,115.85,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697415,578.77,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697416,940.32,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697417,317.12,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697419,467.41,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697420,171.93,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697421,232.21,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1761208697423,63.1,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697424,134.68,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1761208697425,997.56,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697427,710.32,['CARD'],['VISA'],success,success,fail,success,success,success
PAY_1761208697428,294.96,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697429,882.61,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697430,912.42,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697432,636.95,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697433,591.41,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697434,296.35,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697436,988.68,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697437,611.33,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697438,542.74,['CARD'],['MASTERCARD'],success,success,success,success,fail,success
PAY_1761208697439,436.8,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697441,426.43,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1761208697442,773.73,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697443,335.62,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1761208697445,879.48,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697446,552.93,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697447,641.21,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697449,363.58,['CARD'],['VISA'],fail,success,success,success,success,success
PAY_1761208697450,184.79,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1761208697451,45.18,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697452,180.53,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1761208697454,716.94,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697455,831.82,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1761208697456,969.94,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697458,629.16,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697459,255.07,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697460,859.13,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697462,823.64,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697463,855.76,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697464,125.53,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697466,631.07,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1761208697467,774.38,['CARD'],['VISA'],success,success,success,fail,success,fail
PAY_1761208697468,965.42,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697469,566.06,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697471,289.39,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1761208697472,686.41,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697473,387.13,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697475,626.26,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697476,811.22,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697477,583.9,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697479,940.69,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697480,193.79,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697481,796.19,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697483,578.69,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697484,528.93,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697485,317.4,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697487,793.73,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697488,285.98,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697489,90.58,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697490,729.92,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697492,325.67,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,success,success,success,success,success
PAY_1761208697493,886.14,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1761208697494,648.56,['CARD'],['VISA'],success,success,fail,success,success,success
PAY_1761208697496,843.31,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697497,649.85,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697498,445.23,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697500,125.82,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697501,462.67,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,fail,success,success,success,success
PAY_1761208697502,708.23,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697504,749.79,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697505,644.51,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697506,300.79,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697508,347.93,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697509,699.77,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697510,494.85,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697512,369.63,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697513,461.16,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697514,510.86,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697516,71.36,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697517,65.49,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697518,376.51,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,success,success,success,success,success
PAY_1761208697519,260.59,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697521,924.18,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697522,435.93,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1761208697523,955.36,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697525,407.76,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697526,439.99,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697527,472.64,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697529,840.4,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1761208697530,905.91,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697531,869.18,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697533,726.39,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697534,213.32,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697535,199.5,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697537,485.96,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697538,489.25,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1761208697539,603.76,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697541,529.83,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697542,153.82,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1761208697543,838.46,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697545,666.37,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697546,193.71,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697547,17.77,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697548,659.07,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697550,840.55,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697551,63.72,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697552,270.35,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1761208697554,888.37,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1761208697555,309.81,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697556,198.33,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697558,123.62,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1761208697559,216.54,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697560,350.47,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697562,253.94,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697563,669.34,['CARD'],['VISA'],success,success,fail,success,fail,fail
PAY_1761208697564,868.76,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697566,172.52,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697567,370.47,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697568,990.01,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1761208697569,541.03,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697571,918.5,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697572,837.2,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697573,304.62,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697575,820.27,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697576,458.65,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697577,166.51,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697579,152.89,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1761208697580,911.73,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697581,878.06,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697583,982.87,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697584,285.56,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697585,197.86,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697587,681.63,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697588,461.36,['CARD'],['VISA'],fail,success,success,fail,success,success
PAY_1761208697589,790.92,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697591,52.77,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697592,492.59,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697593,904.06,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697594,143.08,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697596,696.65,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697597,343.47,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697598,72.78,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697600,570.38,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697601,333.26,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697602,545.53,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697604,608.28,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1761208697605,841.53,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697606,348.36,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697608,819.6,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697609,772.41,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697610,650.59,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697612,341.71,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1761208697613,115.91,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1761208697614,433.69,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697615,817.26,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697617,481.76,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697618,698.17,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697619,228.03,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697621,971.15,['CARD'],['VISA'],success,success,success,fail,success,fail
PAY_1761208697622,442.62,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697624,987.69,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697625,633.36,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697626,364.21,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697628,295.89,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697629,736.47,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697631,106.82,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697632,402.02,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697633,371.36,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697635,668.85,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697636,191.7,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697637,423.98,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697638,864.18,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697640,826.8,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697641,768.09,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697642,432.99,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697644,206.15,['CARD'],['MASTERCARD'],success,success,success,success,fail,success
PAY_1761208697645,719.24,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697647,93.8,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697648,341.24,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697649,20.47,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697651,463.82,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697652,564.17,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697653,221.35,['CARD'],['MASTERCARD'],success,success,success,success,fail,success
PAY_1761208697655,512.55,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697656,287.78,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697657,906.19,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697659,678.26,['CARD'],['MASTERCARD'],success,success,success,success,fail,success
PAY_1761208697660,240.05,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697661,739.42,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697663,32.85,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697664,242.82,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697666,116.8,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697667,344.56,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697668,933.0,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697670,908.11,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697671,469.93,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697673,822.91,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,success,success,success,success,success
PAY_1761208697674,785.26,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697675,779.94,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697677,198.18,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697678,83.51,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697679,593.34,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697681,718.68,['CARD'],['VISA'],success,success,fail,success,success,success
PAY_1761208697682,126.45,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697684,20.67,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697685,489.02,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697686,687.96,['CARD'],['MASTERCARD'],success,success,success,success,fail,success
PAY_1761208697688,446.58,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697689,927.74,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697690,253.82,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697692,783.16,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1761208697693,905.07,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697697,264.54,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697699,553.7,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697700,468.17,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697702,877.92,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697704,418.57,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697705,406.2,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1761208697707,777.11,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697708,197.1,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1761208697709,371.38,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1761208697711,802.32,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
