paymentId,amount,payment_method_type,payment_method,Stripe_VISA_outcome,Stripe_MASTERCARD_outcome,Adyen_VISA_outcome,Adyen_MASTERCARD_outcome,Adyen_ACCEL_outcome,Adyen_STAR_outcome,Checkout_VISA_outcome,Checkout_MASTERCARD_outcome,Checkout_ACCEL_outcome,Checkout_STAR_outcome
PAY_1761208714484,764.19,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714486,900.61,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714487,834.81,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714488,760.51,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714490,509.34,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714491,902.11,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714492,56.01,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,fail,fail,success,success,success,success
PAY_1761208714494,20.29,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714495,956.89,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714496,854.09,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714498,361.43,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714499,500.56,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714500,545.22,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714502,584.81,['CARD'],['MASTERCARD'],success,success,success,fail,success,success,success,success,success,success
PAY_1761208714503,781.06,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,fail,success,success
PAY_1761208714504,476.25,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714506,263.92,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714507,169.86,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208714508,80.89,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714510,766.02,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714511,371.72,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714512,285.5,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208714513,174.24,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714515,981.99,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714516,290.31,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,success,success,success
PAY_1761208714518,31.96,['CARD'],['VISA'],success,success,success,success,fail,success,success,success,fail,success
PAY_1761208714519,771.66,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714520,512.81,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714522,511.18,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,fail,success,success
PAY_1761208714523,471.56,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714524,570.5,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714526,520.06,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714527,819.1,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714528,909.17,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714530,62.97,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,fail,success,success,success,success,success,success,success,success
PAY_1761208714531,223.25,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,success
PAY_1761208714532,540.18,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714534,411.5,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714535,778.93,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714536,871.73,['CARD'],['VISA'],success,success,success,fail,success,success,success,success,success,success
PAY_1761208714538,592.37,['CARD'],['VISA'],success,success,success,success,fail,success,success,success,success,success
PAY_1761208714539,626.04,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714540,791.6,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714542,245.55,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714543,620.01,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714544,283.26,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714545,902.27,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success,fail,success,success,success
PAY_1761208714547,794.5,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714548,915.67,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714549,782.15,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714551,605.1,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714552,433.18,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714553,551.66,['CARD'],['MASTERCARD'],success,success,fail,success,success,success,success,success,success,success
PAY_1761208714555,7.85,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714556,118.59,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714557,622.8,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,fail,success,success
PAY_1761208714559,543.55,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,fail,success,success
PAY_1761208714560,544.24,['CARD'],['MASTERCARD'],success,success,success,success,fail,success,success,success,success,success
PAY_1761208714561,835.54,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714563,913.07,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714564,845.56,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714566,892.21,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714567,194.39,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208714568,905.16,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714570,435.44,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714571,674.44,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714572,966.55,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714574,550.78,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714575,616.4,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714577,594.49,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714578,9.99,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714579,764.04,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714581,200.86,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714582,221.89,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714583,500.34,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714585,246.69,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714586,599.81,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714587,662.34,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,success,success,success
PAY_1761208714589,485.57,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714590,547.38,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714591,269.41,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714593,822.08,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714594,354.78,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714596,753.93,['CARD'],['VISA'],fail,success,success,success,success,success,success,success,success,fail
PAY_1761208714597,148.13,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714599,259.52,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714600,373.61,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714602,318.1,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714603,417.5,['CARD'],['MASTERCARD'],success,success,success,success,fail,success,success,success,success,success
PAY_1761208714604,470.15,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714606,288.48,['CARD'],['VISA'],success,success,success,fail,success,success,success,success,success,success
PAY_1761208714607,818.67,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714608,246.85,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714610,155.15,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714611,452.01,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714612,42.07,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail,success,success,success,success
PAY_1761208714614,849.13,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714615,656.7,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,fail,success,success
PAY_1761208714617,127.46,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,fail
PAY_1761208714618,964.8,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714619,762.71,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714621,569.97,['CARD'],['VISA'],success,success,fail,success,success,success,success,success,success,success
PAY_1761208714623,977.26,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714624,684.61,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208714625,341.22,['CARD'],['VISA'],success,success,success,success,fail,fail,success,success,success,success
PAY_1761208714627,552.54,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,fail,success,success
PAY_1761208714628,857.87,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714630,245.09,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714631,301.28,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208714632,490.28,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714634,556.08,['CARD'],['MASTERCARD'],success,success,success,success,success,fail,success,success,success,success
PAY_1761208714635,439.49,['CARD'],['VISA'],success,success,fail,success,success,success,success,success,success,fail
PAY_1761208714637,664.63,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714638,826.62,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714639,745.13,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714641,840.48,['CARD'],['MASTERCARD'],success,success,success,success,success,success,fail,success,success,success
PAY_1761208714642,691.89,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714643,979.1,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,fail,success,fail
PAY_1761208714645,538.48,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714646,661.81,['CARD'],['MASTERCARD'],success,success,success,success,success,fail,success,success,success,fail
PAY_1761208714648,808.69,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714649,530.71,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714650,564.11,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714652,898.79,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,fail,success,success
PAY_1761208714653,736.92,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,success,success,success
PAY_1761208714654,939.76,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714656,653.54,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714657,965.52,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714659,504.12,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714660,495.31,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714661,283.55,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714663,656.06,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,fail,success,success
PAY_1761208714664,641.34,['CARD'],['MASTERCARD'],success,success,success,fail,success,success,success,success,success,success
PAY_1761208714665,502.24,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,fail,success,success
PAY_1761208714667,222.71,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714668,583.85,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,success
PAY_1761208714670,40.54,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714671,41.44,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714672,611.7,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714674,691.33,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714675,253.51,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714677,916.68,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714678,735.25,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,success,success,success,success,success,success,success,success,success
PAY_1761208714680,340.15,['CARD'],['VISA'],success,success,success,fail,success,success,success,success,success,success
PAY_1761208714681,541.0,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,fail,success,success
PAY_1761208714682,733.84,['CARD'],['MASTERCARD'],success,success,success,success,success,success,fail,success,success,success
PAY_1761208714684,519.78,['CARD'],['MASTERCARD'],success,success,success,success,fail,success,success,success,success,success
PAY_1761208714685,631.35,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714687,435.72,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714688,415.74,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714689,504.56,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714691,159.02,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714692,651.25,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208714694,237.49,['CARD'],['VISA'],success,success,success,fail,success,success,success,success,success,success
PAY_1761208714695,988.4,['CARD'],['VISA'],success,success,success,success,fail,success,success,success,success,success
PAY_1761208714696,691.05,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714698,712.62,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714699,865.5,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714700,641.9,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714702,953.49,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714703,727.42,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714705,594.18,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714706,344.8,['CARD'],['MASTERCARD'],success,success,success,success,fail,success,success,success,success,success
PAY_1761208714707,248.71,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714709,764.97,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714710,450.48,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail,success,success,success,success
PAY_1761208714711,45.01,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714713,920.91,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714714,382.13,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714716,969.44,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714717,71.0,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208714718,214.59,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success,success,success,success,success
PAY_1761208714720,334.0,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714721,609.85,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208714723,771.2,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714724,341.36,['CARD'],['VISA'],success,success,fail,success,success,success,success,success,success,success
PAY_1761208714725,881.35,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714727,810.02,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714728,981.16,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714729,425.73,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714731,493.04,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714732,504.75,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714734,355.25,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714735,215.91,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714736,922.32,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714738,705.56,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success,success,success,success,success
PAY_1761208714739,556.94,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714740,179.21,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,fail,fail,success,success,success,success,success,success,success
PAY_1761208714742,114.6,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714743,415.71,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714745,109.27,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,fail,success,success,success,success,success,fail,fail,success
PAY_1761208714746,11.84,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,success,success,success
PAY_1761208714747,464.02,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714749,953.75,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714750,854.21,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714752,410.14,['CARD'],['VISA'],success,success,success,success,success,success,fail,success,success,success
PAY_1761208714753,785.03,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714754,813.8,['CARD'],['VISA'],success,success,success,success,success,success,success,fail,success,success
PAY_1761208714756,654.19,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208714757,170.71,['CARD'],['MASTERCARD'],success,success,success,fail,success,success,fail,success,success,success
PAY_1761208714758,674.87,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714760,308.0,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208714761,835.01,['CARD'],['VISA'],success,success,success,success,success,success,success,fail,success,success
PAY_1761208714763,436.19,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714764,811.12,['CARD'],['MASTERCARD'],success,success,success,success,success,fail,success,success,success,success
PAY_1761208714766,805.45,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208714767,197.02,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,fail,success,success
PAY_1761208714768,212.5,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success,fail,success,success,success
