paymentId,amount,payment_method_type,payment_method,Stripe_VISA_outcome,Stripe_MASTERCARD_outcome,Adyen_VISA_outcome,Adyen_MASTERCARD_outcome,Adyen_ACCEL_outcome,Adyen_STAR_outcome,Checkout_VISA_outcome,Checkout_MASTERCARD_outcome,Checkout_ACCEL_outcome,Checkout_STAR_outcome
PAY_1761208707616,270.92,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707617,78.35,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707619,528.62,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208707620,309.43,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707621,920.76,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,fail
PAY_1761208707623,524.48,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707624,760.58,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707625,216.86,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707627,28.64,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,success
PAY_1761208707628,927.75,['CARD'],['VISA'],success,success,success,success,success,fail,success,success,success,success
PAY_1761208707629,996.9,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707631,610.14,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,fail
PAY_1761208707632,974.63,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707633,728.55,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707635,59.01,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707636,181.56,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707637,146.79,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707639,231.03,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707640,432.08,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707641,55.07,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707643,285.19,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,success
PAY_1761208707644,273.4,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707645,9.5,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707647,225.99,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707648,680.0,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707649,500.74,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707651,689.8,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707652,321.75,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707653,463.34,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707654,802.35,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707656,469.73,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707657,503.17,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707659,476.42,['CARD'],['MASTERCARD'],success,success,success,success,success,fail,success,success,fail,success
PAY_1761208707660,804.45,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success,success,success,success,success
PAY_1761208707661,751.32,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail,success,success,success,success
PAY_1761208707662,618.53,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707664,713.69,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707665,602.09,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,fail,success
PAY_1761208707666,539.04,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707668,294.58,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707669,758.7,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707670,693.46,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707671,535.13,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707673,51.77,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707674,808.37,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707675,20.59,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707677,305.15,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707678,541.03,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707679,51.79,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707681,384.24,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707682,967.95,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707683,382.99,['CARD'],['VISA'],success,success,fail,success,success,success,success,success,success,success
PAY_1761208707684,411.93,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707685,803.44,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707687,147.84,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208707688,384.84,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707689,255.56,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707691,171.94,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707692,878.57,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,success,fail,success
PAY_1761208707693,29.61,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707694,577.59,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707696,621.39,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707697,561.7,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,success,fail,success
PAY_1761208707698,885.63,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707700,99.98,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707701,754.43,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,success,success,success
PAY_1761208707702,585.88,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707704,65.75,['CARD'],['VISA'],success,success,success,success,success,success,fail,success,success,fail
PAY_1761208707705,64.43,['CARD'],['VISA'],success,success,success,success,success,success,success,fail,success,success
PAY_1761208707706,938.72,['CARD'],['VISA'],success,success,success,success,fail,success,success,success,fail,success
PAY_1761208707708,459.37,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707709,862.45,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707710,924.32,['CARD'],['VISA'],success,success,success,success,fail,success,success,success,success,success
PAY_1761208707712,284.17,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success,fail,success,success,fail
PAY_1761208707713,397.62,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707714,583.11,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707716,6.34,['CARD'],['MASTERCARD'],success,success,fail,success,success,success,success,fail,success,success
PAY_1761208707717,684.43,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,fail,success,success
PAY_1761208707718,88.89,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,fail,success,success
PAY_1761208707720,102.15,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707721,489.43,['CARD'],['VISA'],success,success,fail,success,success,success,fail,success,success,success
PAY_1761208707722,744.91,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707724,455.36,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,fail
PAY_1761208707725,717.09,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707726,535.66,['CARD'],['MASTERCARD'],success,success,success,success,success,fail,success,success,success,success
PAY_1761208707728,602.86,['CARD'],['MASTERCARD'],success,success,success,success,success,success,fail,success,success,success
PAY_1761208707729,749.24,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,success,success,success
PAY_1761208707730,668.81,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,fail
PAY_1761208707732,504.01,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707733,357.47,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707734,366.51,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707736,733.2,['CARD'],['VISA'],success,success,success,fail,success,success,success,success,success,success
PAY_1761208707737,562.78,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707738,533.78,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707740,757.67,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,fail
PAY_1761208707741,403.38,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707742,853.23,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail,success,success,success,success
PAY_1761208707744,376.32,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707745,587.6,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,success,success,success
PAY_1761208707746,154.79,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707748,721.26,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208707749,551.2,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707750,418.54,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707752,206.68,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707753,482.56,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success,success,success,success,fail
PAY_1761208707754,43.84,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,fail
PAY_1761208707756,279.01,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707757,959.62,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success,success,success,success,success
PAY_1761208707758,989.43,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,fail
PAY_1761208707760,117.33,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707761,595.32,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707762,142.1,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707764,919.58,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707765,563.2,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208707766,27.9,['CARD'],['VISA'],success,success,success,success,success,success,success,fail,success,fail
PAY_1761208707768,903.76,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707769,342.36,['CARD'],['MASTERCARD'],success,success,success,fail,success,success,success,success,success,success
PAY_1761208707770,495.72,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707772,963.26,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707773,964.8,['CARD'],['VISA'],fail,success,success,success,success,success,success,success,success,success
PAY_1761208707774,358.15,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707776,728.3,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707777,419.05,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707778,717.3,['CARD'],['VISA'],success,success,success,success,success,fail,success,success,success,success
PAY_1761208707780,756.42,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707781,641.28,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707782,102.43,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,fail,success
PAY_1761208707784,665.14,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707785,284.09,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707786,305.77,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success,success,success,success,success
PAY_1761208707788,437.17,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707789,596.54,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success,success,success,success,success
PAY_1761208707790,605.51,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707791,880.02,['CARD'],['MASTERCARD'],success,success,fail,success,success,success,success,fail,success,success
PAY_1761208707793,386.49,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707794,793.21,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,success,fail,success
PAY_1761208707795,259.57,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,success,success,success
PAY_1761208707797,833.09,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707798,454.09,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707799,873.0,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,success,success,success
PAY_1761208707801,602.63,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success,success,success,success,success
PAY_1761208707802,430.63,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707803,954.01,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707805,208.6,['CARD'],['VISA'],success,success,success,success,success,success,success,success,fail,success
PAY_1761208707806,517.72,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707807,860.8,['CARD'],['VISA'],success,success,success,success,success,success,success,fail,success,success
PAY_1761208707809,100.34,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success,success,success,success,success
PAY_1761208707810,256.56,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,fail
PAY_1761208707811,148.9,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,fail,success,success
PAY_1761208707813,722.08,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success,success,success,success,success
PAY_1761208707814,860.59,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success,success,fail,success,success
PAY_1761208707815,816.56,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707817,504.06,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707818,950.21,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707819,930.03,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,success,success,success
PAY_1761208707821,846.68,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707822,683.75,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707823,611.94,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707825,988.64,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707826,859.53,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707827,515.0,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707829,764.08,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707830,292.78,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707831,865.72,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,fail
PAY_1761208707833,781.45,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707834,357.66,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707835,419.14,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707837,481.42,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707838,416.43,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707839,218.48,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707841,691.93,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707842,549.29,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,success
PAY_1761208707843,565.09,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707845,254.74,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208707846,818.06,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,fail,success,success
PAY_1761208707847,748.16,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707848,716.33,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,success,success,success
PAY_1761208707850,72.47,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707851,895.16,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707852,170.48,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707854,348.3,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707855,381.62,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707856,402.89,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,fail,fail,success
PAY_1761208707858,782.47,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761208707859,840.96,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707860,698.07,['CARD'],['MASTERCARD'],success,success,fail,success,success,success,success,success,success,success
PAY_1761208707862,186.26,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707863,343.35,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707864,365.86,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707866,538.91,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707867,737.69,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707868,277.07,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success,success,success,fail,success
PAY_1761208707870,193.31,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707871,401.9,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707872,929.99,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707874,565.11,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707875,644.43,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707876,916.78,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707878,428.51,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,success
PAY_1761208707879,809.98,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707880,245.69,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail,success,success,success,success
PAY_1761208707882,468.2,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,success
PAY_1761208707883,695.22,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707884,238.18,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,fail,success,success,success,success,success,success,success,success
PAY_1761208707886,908.1,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707887,547.0,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,fail,success,success
PAY_1761208707888,319.25,['CARD'],['VISA'],fail,success,success,success,fail,success,success,success,success,success
PAY_1761208707890,212.37,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707891,240.63,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,success,success,success,success,success,fail,success,success,success
PAY_1761208707892,566.49,['CARD'],['MASTERCARD'],success,success,success,fail,success,success,success,success,success,success
PAY_1761208707894,469.01,['CARD'],['VISA'],fail,success,success,fail,success,success,success,success,success,success
PAY_1761208707895,958.15,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761208707897,292.32,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761208707898,269.03,['CARD'],['VISA'],success,success,success,success,success,fail,success,success,success,success
PAY_1761208707900,771.27,['CARD'],['VISA'],success,success,success,success,success,success,success,success,fail,success
PAY_1761208707901,890.37,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,fail,success
PAY_1761208707902,205.97,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,success,success,success
PAY_1761208707904,492.87,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
