paymentId,amount,payment_method_type,payment_method,Stripe_VISA_outcome,Stripe_MASTERCARD_outcome,Adyen_VISA_outcome,Adyen_MASTERCARD_outcome,Adyen_ACCEL_outcome,Adyen_STAR_outcome
PAY_1760533754716,798.31,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,fail,fail
PAY_1760533754717,490.83,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533754718,102.13,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533754720,454.75,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533754721,468.16,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533754722,975.09,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,fail,success,success
PAY_1760533754724,554.83,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533754725,764.07,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533754727,422.01,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533754728,130.3,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,fail,success,fail
PAY_1760533754729,588.18,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",fail,success,fail,success,fail,success
PAY_1760533754730,452.74,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533754732,293.3,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,fail
PAY_1760533754733,640.67,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754734,897.22,['CARD'],['MASTERCARD'],fail,success,success,fail,success,success
PAY_1760533754736,415.57,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533754737,477.56,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533754738,709.14,['CARD'],['MASTERCARD'],success,success,success,success,fail,success
PAY_1760533754740,269.15,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533754741,702.2,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754742,158.95,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533754744,78.47,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533754745,451.6,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533754746,468.73,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533754747,490.19,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754749,879.77,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533754750,563.55,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754752,865.6,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533754753,321.49,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533754754,317.83,['CARD'],['VISA'],success,success,fail,fail,success,success
PAY_1760533754755,414.08,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533754757,568.45,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533754758,307.77,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533754759,595.7,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533754761,352.09,['CARD'],['VISA'],fail,success,success,fail,success,success
PAY_1760533754762,397.03,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533754763,428.77,['CARD'],['MASTERCARD'],success,success,success,fail,fail,success
PAY_1760533754765,708.7,['CARD'],['MASTERCARD'],success,success,success,fail,success,fail
PAY_1760533754766,726.91,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,fail,success
PAY_1760533754767,391.54,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533754768,894.85,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754770,892.49,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533754771,345.0,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1760533754773,260.56,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533754774,28.89,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533754775,700.75,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754777,843.81,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754778,364.83,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754779,840.19,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533754780,84.92,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533754782,918.26,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754783,891.85,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754784,426.28,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533754786,991.62,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533754787,97.83,['CARD'],['VISA'],success,success,fail,success,success,fail
PAY_1760533754788,737.52,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533754790,804.33,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533754791,281.3,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754792,241.37,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754794,763.89,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,fail
PAY_1760533754795,543.21,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533754796,616.37,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533754798,719.03,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533754799,896.92,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,fail,success
PAY_1760533754800,686.47,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754802,116.31,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533754803,747.71,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,fail,success,success
PAY_1760533754804,361.47,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533754806,831.65,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533754807,613.6,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754808,534.08,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,fail,success,success
PAY_1760533754810,279.84,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533754811,750.95,['CARD'],['VISA'],success,success,success,success,fail,fail
PAY_1760533754812,371.4,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533754814,834.08,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754815,238.44,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754816,762.56,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533754817,666.61,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533754819,711.75,['CARD'],['VISA'],success,success,fail,fail,fail,success
PAY_1760533754820,959.87,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533754821,128.21,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1760533754823,910.62,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,success,success,success,success,fail
PAY_1760533754824,971.98,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754825,684.73,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533754826,475.57,['CARD'],['VISA'],success,success,fail,success,fail,success
PAY_1760533754828,418.16,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,fail
PAY_1760533754829,983.63,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,fail
PAY_1760533754830,403.48,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533754832,404.71,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754833,235.47,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533754834,652.68,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533754836,469.91,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,fail,fail,success
PAY_1760533754837,21.96,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533754839,779.9,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533754840,849.71,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533754841,113.31,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533754843,929.63,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533754844,959.85,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533754846,608.57,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,fail
PAY_1760533754847,758.51,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533754848,792.58,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533754850,546.46,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533754851,943.81,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,fail,success,success,success,success
PAY_1760533754852,798.26,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533754854,980.88,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533754855,967.2,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1760533754857,384.28,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533754858,492.69,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754859,111.78,['CARD'],['MASTERCARD'],success,success,success,fail,success,fail
PAY_1760533754861,593.67,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533754862,337.89,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1760533754863,755.88,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754865,260.51,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533754866,286.78,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533754867,56.06,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533754869,677.3,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533754870,379.86,['CARD'],['VISA'],success,success,success,fail,success,fail
PAY_1760533754871,36.59,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533754873,231.88,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754874,261.45,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,fail
PAY_1760533754876,721.4,['CARD'],['VISA'],success,success,success,success,fail,fail
PAY_1760533754877,351.33,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533754878,504.33,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754880,191.61,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533754881,546.99,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533754883,283.33,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533754884,577.8,['CARD'],['VISA'],success,success,fail,success,success,success
PAY_1760533754885,73.19,['CARD'],['MASTERCARD'],success,success,success,success,fail,fail
PAY_1760533754887,562.62,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533754888,34.57,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533754889,870.16,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533754891,647.13,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533754892,232.24,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754893,94.53,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754895,902.15,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533754896,99.02,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533754898,608.42,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754899,459.5,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754900,175.2,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533754902,191.0,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533754903,367.65,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533754904,202.92,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533754906,373.88,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533754907,44.82,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533754908,38.2,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533754910,459.73,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754911,889.74,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533754912,150.28,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754914,981.83,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533754915,121.95,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533754917,653.59,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533754918,618.03,['CARD'],['VISA'],success,success,fail,success,success,success
PAY_1760533754919,836.8,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533754921,207.6,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533754922,218.74,['CARD'],['MASTERCARD'],success,success,success,fail,success,fail
PAY_1760533754923,392.56,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533754925,252.66,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533754926,121.17,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533754927,426.4,['CARD'],['MASTERCARD'],success,success,fail,success,success,fail
PAY_1760533754929,14.14,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754930,22.41,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,fail,success
PAY_1760533754931,475.97,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754933,321.87,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533754934,172.97,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533754936,541.57,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754937,911.66,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754938,786.78,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533754940,171.66,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,fail,success,success,success,success
PAY_1760533754941,14.32,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533754942,687.75,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754944,335.93,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533754945,26.93,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754946,720.3,['CARD'],['MASTERCARD'],success,success,fail,success,success,fail
PAY_1760533754948,737.13,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533754949,978.61,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754950,730.01,['CARD'],['VISA'],success,success,fail,success,success,success
PAY_1760533754952,683.83,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533754953,503.06,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail
PAY_1760533754954,634.44,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533754956,372.76,['CARD'],['MASTERCARD'],success,success,fail,fail,success,success
PAY_1760533754957,218.31,['CARD'],['VISA'],success,success,fail,success,success,success
PAY_1760533754958,912.39,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533754960,191.72,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533754961,193.1,['CARD'],['VISA'],success,success,fail,success,fail,success
PAY_1760533754962,314.24,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,fail
PAY_1760533754964,653.41,['CARD'],['VISA'],success,success,fail,success,fail,fail
PAY_1760533754965,379.37,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533754966,741.22,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1760533754968,863.94,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,fail,success
PAY_1760533754969,134.05,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533754971,399.28,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754972,871.58,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533754973,375.44,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,fail,success
PAY_1760533754975,193.1,['CARD'],['VISA'],success,success,fail,success,success,success
PAY_1760533754976,908.74,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533754977,9.4,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533754979,23.91,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533754980,739.86,['CARD'],['VISA'],success,success,success,success,fail,success
PAY_1760533754981,917.91,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533754983,718.76,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533754984,772.68,['CARD'],['VISA'],success,success,success,fail,success,success
PAY_1760533754986,611.32,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533754987,494.62,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533754988,885.73,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754990,143.46,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533754991,67.88,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,fail
PAY_1760533754993,294.27,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,fail
PAY_1760533754994,992.61,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533754995,16.23,['CARD'],['VISA'],success,success,success,success,success,fail
PAY_1760533754997,791.69,['CARD'],['MASTERCARD'],success,success,fail,success,success,success
PAY_1760533754998,338.82,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533754999,167.0,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,fail
PAY_1760533755001,939.71,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,fail,success
PAY_1760533755002,460.62,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,fail,success
PAY_1760533755003,187.39,['CARD'],['MASTERCARD'],success,success,success,fail,success,success
PAY_1760533755005,242.55,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533755006,532.76,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755007,887.43,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533755009,185.18,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755010,438.65,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755012,74.42,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755013,627.83,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755014,377.37,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755016,39.24,['CARD'],['VISA'],success,success,fail,success,success,success
PAY_1760533755017,418.85,['CARD'],['VISA'],success,success,fail,fail,success,success
PAY_1760533755018,486.58,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755020,932.11,['CARD'],['MASTERCARD'],success,success,success,success,success,fail
PAY_1760533755021,661.21,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,fail,success
PAY_1760533755022,412.56,['CARD'],['MASTERCARD'],success,success,success,success,fail,success
PAY_1760533755024,685.57,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533755025,822.14,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755027,305.73,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533755028,519.27,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755029,147.21,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success
PAY_1760533755031,354.9,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755032,578.47,['CARD'],['MASTERCARD'],success,success,success,success,success,success
PAY_1760533755033,810.85,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,fail,success
PAY_1760533755035,473.08,['CARD'],['VISA'],success,success,success,success,success,success
PAY_1760533755036,466.81,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755038,122.04,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755039,713.72,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success
PAY_1760533755040,582.82,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533755042,237.13,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success
PAY_1760533755043,885.61,['CARD'],['MASTERCARD'],success,success,success,success,success,success
