paymentId,amount,payment_method_type,payment_method,Stripe_VISA_outcome,Stripe_MASTERCARD_outcome,Adyen_VISA_outcome,Adyen_MASTERCARD_outcome,Adyen_ACCEL_outcome,Adyen_STAR_outcome,Checkout_VISA_outcome,Checkout_MASTERCARD_outcome,Checkout_ACCEL_outcome,Checkout_STAR_outcome
PAY_1761195958828,619.96,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958830,658.86,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958831,752.31,['CARD'],['VISA'],success,success,fail,success,success,success,success,success,success,success
PAY_1761195958832,572.48,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success,success,success,success,fail
PAY_1761195958834,393.44,['CARD'],['VISA'],success,success,success,success,success,success,success,success,fail,success
PAY_1761195958835,729.03,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958836,601.57,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958837,822.07,['CARD'],"['VISA', 'ACCEL', 'STAR']",fail,success,success,success,success,success,success,success,success,success
PAY_1761195958839,288.89,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success,success,success,success,success
PAY_1761195958840,856.6,['CARD'],['MASTERCARD'],success,success,success,success,success,fail,success,success,success,success
PAY_1761195958841,980.39,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958843,75.29,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958844,336.3,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958845,377.54,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958846,420.84,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958848,442.79,['CARD'],['MASTERCARD'],success,success,success,success,success,fail,success,success,success,success
PAY_1761195958849,899.52,['CARD'],['MASTERCARD'],success,success,success,success,success,success,fail,fail,success,success
PAY_1761195958850,97.97,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958852,420.41,['CARD'],['MASTERCARD'],fail,success,success,success,success,fail,success,success,success,success
PAY_1761195958853,28.77,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958854,884.85,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958855,44.54,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958857,178.49,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958858,448.95,['CARD'],['MASTERCARD'],success,success,success,success,success,success,fail,success,success,success
PAY_1761195958859,46.65,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958861,284.2,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,fail,success,success,success,success
PAY_1761195958862,57.12,['CARD'],['VISA'],success,success,fail,success,success,success,success,success,success,success
PAY_1761195958863,910.53,['CARD'],['VISA'],success,success,success,success,success,fail,success,success,success,success
PAY_1761195958865,760.84,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958866,35.36,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958867,515.69,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,success,success,success
PAY_1761195958868,157.96,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958870,414.14,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,fail,success,success,success,success,success,success
PAY_1761195958871,906.92,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958872,456.53,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958874,727.14,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958875,269.87,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958876,379.56,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958878,991.3,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958879,406.17,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958880,588.72,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958881,979.32,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958883,492.99,['CARD'],['VISA'],success,success,success,success,success,success,success,success,fail,success
PAY_1761195958884,926.99,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958885,99.57,['CARD'],['MASTERCARD'],success,success,success,success,success,success,fail,success,success,success
PAY_1761195958887,523.77,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958888,219.99,['CARD'],['VISA'],success,success,success,success,success,success,success,fail,success,success
PAY_1761195958889,794.27,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success,success,success,success,success
PAY_1761195958891,622.33,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958892,125.42,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,success,success,success
PAY_1761195958893,998.74,['CARD'],['VISA'],success,success,success,fail,success,success,success,success,success,success
PAY_1761195958895,52.43,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761195958896,505.39,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,fail,fail,success,success,success,success
PAY_1761195958897,443.5,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958898,81.37,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958900,213.79,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958901,969.38,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958902,217.57,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958904,289.22,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958905,714.76,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,fail,success,success,success
PAY_1761195958906,517.72,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958908,360.94,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958909,637.5,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958910,701.59,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761195958911,108.12,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958913,18.72,['CARD'],['VISA'],success,success,success,success,success,success,success,fail,success,fail
PAY_1761195958914,287.41,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,fail
PAY_1761195958915,924.37,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958917,350.88,['CARD'],['MASTERCARD'],success,success,success,fail,success,success,success,success,success,success
PAY_1761195958918,600.52,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,fail,success,success,success,success,success
PAY_1761195958919,586.38,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958921,544.28,['CARD'],['MASTERCARD'],success,success,success,fail,success,success,success,success,success,success
PAY_1761195958922,213.09,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958923,846.87,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958925,362.75,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958926,722.78,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958927,97.06,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958928,540.28,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958930,396.44,['CARD'],['VISA'],success,success,success,success,fail,success,success,success,fail,success
PAY_1761195958931,44.47,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958932,280.32,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958934,337.65,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,fail,fail
PAY_1761195958935,643.52,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958936,119.71,['CARD'],['VISA'],success,fail,success,success,success,success,success,success,success,success
PAY_1761195958938,226.95,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958939,219.37,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,fail,success
PAY_1761195958940,619.46,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958942,679.43,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761195958943,703.62,['CARD'],['MASTERCARD'],fail,success,success,success,success,success,success,success,success,success
PAY_1761195958944,828.7,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,success,success,success
PAY_1761195958946,523.85,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958947,411.97,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958948,888.22,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958950,48.35,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958951,713.62,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958953,942.5,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail,success,success,success,success
PAY_1761195958954,358.5,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958955,800.18,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958957,778.46,['CARD'],['VISA'],success,success,success,success,success,success,success,success,fail,fail
PAY_1761195958958,601.1,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958959,491.14,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958961,421.87,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958962,189.16,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,fail,success,success,success,success
PAY_1761195958963,529.78,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958965,73.25,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,fail
PAY_1761195958966,420.81,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958968,485.36,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958969,386.26,['CARD'],['VISA'],success,success,success,success,success,success,fail,success,success,success
PAY_1761195958971,995.0,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958972,179.55,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958974,997.34,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958975,68.82,['CARD'],['VISA'],success,success,success,fail,success,success,success,success,success,success
PAY_1761195958976,716.6,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958978,802.77,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,fail,success,success
PAY_1761195958979,751.01,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,fail,success,success
PAY_1761195958980,614.3,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958982,818.6,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,fail,success,success
PAY_1761195958983,159.72,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958985,835.46,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958986,412.41,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958988,869.99,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195958989,605.27,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958990,501.51,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958992,833.16,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958993,430.61,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,success,success,success
PAY_1761195958994,955.28,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,fail,success,success,success,success
PAY_1761195958996,921.99,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195958997,174.7,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,fail,success,success
PAY_1761195958999,817.41,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195959000,983.32,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195959001,316.4,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195959003,736.06,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195959004,895.86,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail,success,success,success,fail
PAY_1761195959006,398.19,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195959009,652.76,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195959010,279.37,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195959011,846.56,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,fail
PAY_1761195959014,430.83,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195959016,709.08,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195959018,191.29,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195959019,63.88,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195959020,51.52,['CARD'],['MASTERCARD'],success,success,success,success,fail,success,fail,success,fail,success
PAY_1761195959022,436.67,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195959023,941.51,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195959024,348.8,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195959026,609.44,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195959027,586.0,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195959029,81.19,['CARD'],['VISA'],success,fail,fail,success,success,success,success,success,success,success
PAY_1761195959030,660.25,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,fail,success,success
PAY_1761195959031,323.08,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195959033,286.33,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,success,success,success
PAY_1761195959034,872.85,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195959036,108.81,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195959037,178.31,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,fail,success,success,success,success,success,success
PAY_1761195959038,748.99,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195959040,826.33,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195959041,130.48,['CARD'],['MASTERCARD'],success,success,success,success,success,fail,fail,fail,success,success
PAY_1761195959042,379.52,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,fail,success,success,success,success
PAY_1761195959044,607.0,['CARD'],['MASTERCARD'],success,success,success,success,success,success,success,success,success,success
PAY_1761195959045,419.67,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195959047,371.23,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,fail,success,success,success,fail,success,success,success
PAY_1761195959048,142.79,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195959049,641.51,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195959051,625.71,['CARD'],"['MASTERCARD', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195959052,21.6,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,success,success,success,success,success,success,success,success
PAY_1761195959054,168.52,['CARD'],"['VISA', 'ACCEL', 'STAR']",success,success,fail,success,success,success,success,success,success,fail
PAY_1761195959055,516.45,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195959056,36.36,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195959058,316.94,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195959060,508.53,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195959061,420.97,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
PAY_1761195959062,912.27,['CARD'],['VISA'],success,success,success,success,success,success,success,success,success,success
